datetime,hour_of_year,day,hour_of_day,day_hour,kw_factor,grain_factor,kw
3/2/18 8:00,1448,4fri,8,4fri_08,25.14234,25.14234,0
3/2/18 9:00,1449,4fri,9,4fri_09,0,0,0
3/2/18 10:00,1450,4fri,10,4fri_10,0,0,0
3/2/18 11:00,1451,4fri,11,4fri_11,0.01082,0.01082,0
3/2/18 12:00,1452,4fri,12,4fri_12,1.1694,1.1694,0
3/2/18 13:00,1453,4fri,13,4fri_13,97.07388,97.07388,0
3/2/18 14:00,1454,4fri,14,4fri_14,0,0,0
3/2/18 15:00,1455,4fri,15,4fri_15,0,0,0
3/2/18 16:00,1456,4fri,16,4fri_16,0,0,0
3/2/18 17:00,1457,4fri,17,4fri_17,0,0,0
3/2/18 18:00,1458,4fri,18,4fri_18,0,0,0
3/2/18 19:00,1459,4fri,19,4fri_19,0,0,0
3/2/18 20:00,1460,4fri,20,4fri_20,0,0,0
3/2/18 21:00,1461,4fri,21,4fri_21,0,0,0
3/2/18 22:00,1462,4fri,22,4fri_22,0,0,0
3/2/18 23:00,1463,4fri,23,4fri_23,0,0,0
3/3/18 0:00,1464,5sat,0,5sat_00,0,0,0
3/3/18 1:00,1465,5sat,1,5sat_01,0,0,0.532918033
3/3/18 2:00,1466,5sat,2,5sat_02,0,0,0.532918033
3/3/18 3:00,1467,5sat,3,5sat_03,0,0,0.532918033
3/3/18 4:00,1468,5sat,4,5sat_04,14.63782,14.63782,0.532918033
3/3/18 5:00,1469,5sat,5,5sat_05,0,0,0.532918033
3/3/18 6:00,1470,5sat,6,5sat_06,0,0,0
3/3/18 7:00,1471,5sat,7,5sat_07,0.16396,0.16396,0
3/3/18 8:00,1472,5sat,8,5sat_08,0.72792,0.72792,0
3/3/18 9:00,1473,5sat,9,5sat_09,0,0,0
3/3/18 10:00,1474,5sat,10,5sat_10,0.33154,0.33154,0
3/3/18 11:00,1475,5sat,11,5sat_11,129.75494,129.75494,0
3/3/18 12:00,1476,5sat,12,5sat_12,1.43782,1.43782,0
3/3/18 13:00,1477,5sat,13,5sat_13,0,0,0
3/3/18 14:00,1478,5sat,14,5sat_14,0,0,0
3/3/18 15:00,1479,5sat,15,5sat_15,0,0,0
3/3/18 16:00,1480,5sat,16,5sat_16,0,0,0
3/3/18 17:00,1481,5sat,17,5sat_17,0,0,0
3/3/18 18:00,1482,5sat,18,5sat_18,0,0,0
3/3/18 19:00,1483,5sat,19,5sat_19,0,0,0
3/3/18 20:00,1484,5sat,20,5sat_20,0,0,0
3/3/18 21:00,1485,5sat,21,5sat_21,0,0,0
3/3/18 22:00,1486,5sat,22,5sat_22,0,0,0
3/3/18 23:00,1487,5sat,23,5sat_23,0,0,0
3/4/18 0:00,1488,6sun,0,6sun_00,0,0,0
3/4/18 1:00,1489,6sun,1,6sun_01,3.51172,3.51172,0.532918033
3/4/18 2:00,1490,6sun,2,6sun_02,1.9063,1.9063,0.532918033
3/4/18 3:00,1491,6sun,3,6sun_03,28.03966,28.03966,0.532918033
3/4/18 4:00,1492,6sun,4,6sun_04,0,0,0.532918033
3/4/18 5:00,1493,6sun,5,6sun_05,0,0,0.532918033
3/4/18 6:00,1494,6sun,6,6sun_06,0,0,0
3/4/18 7:00,1495,6sun,7,6sun_07,0.24864,0.24864,0
3/4/18 8:00,1496,6sun,8,6sun_08,12.8973,12.8973,0
3/4/18 9:00,1497,6sun,9,6sun_09,0,0,0
3/4/18 10:00,1498,6sun,10,6sun_10,0.15496,0.15496,0
3/4/18 11:00,1499,6sun,11,6sun_11,0.0072,0.0072,0
3/4/18 12:00,1500,6sun,12,6sun_12,220.18738,220.18738,0
3/4/18 13:00,1501,6sun,13,6sun_13,145.88652,145.88652,0
3/4/18 14:00,1502,6sun,14,6sun_14,0,0,0
3/4/18 15:00,1503,6sun,15,6sun_15,0,0,0
3/4/18 16:00,1504,6sun,16,6sun_16,0,0,0
3/4/18 17:00,1505,6sun,17,6sun_17,0,0,0
3/4/18 18:00,1506,6sun,18,6sun_18,0,0,0
3/4/18 19:00,1507,6sun,19,6sun_19,0,0,0
3/4/18 20:00,1508,6sun,20,6sun_20,0,0,0
3/4/18 21:00,1509,6sun,21,6sun_21,0,0,0
3/4/18 22:00,1510,6sun,22,6sun_22,0,0,0
3/4/18 23:00,1511,6sun,23,6sun_23,0,0,0
3/5/18 0:00,1512,0mon,0,0mon_00,0,0,0
3/5/18 1:00,1513,0mon,1,0mon_01,0,0,0.532918033
3/5/18 2:00,1514,0mon,2,0mon_02,0,0,0.532918033
3/5/18 3:00,1515,0mon,3,0mon_03,0,0,0.532918033
3/5/18 4:00,1516,0mon,4,0mon_04,0.0036,0.0036,0.532918033
3/5/18 5:00,1517,0mon,5,0mon_05,13.4036,13.4036,0.532918033
3/5/18 6:00,1518,0mon,6,0mon_06,96.6288,96.6288,0
3/5/18 7:00,1519,0mon,7,0mon_07,0,0,0
3/5/18 8:00,1520,0mon,8,0mon_08,0,0,0
3/5/18 9:00,1521,0mon,9,0mon_09,13.66486,13.66486,0
3/5/18 10:00,1522,0mon,10,0mon_10,58.71172,58.71172,0
3/5/18 11:00,1523,0mon,11,0mon_11,0,0,0
3/5/18 12:00,1524,0mon,12,0mon_12,263.009,263.009,0
3/5/18 13:00,1525,0mon,13,0mon_13,88.39282,88.39282,0
3/5/18 14:00,1526,0mon,14,0mon_14,0,0,0
3/5/18 15:00,1527,0mon,15,0mon_15,0,0,0
3/5/18 16:00,1528,0mon,16,0mon_16,0,0,0
3/5/18 17:00,1529,0mon,17,0mon_17,0,0,0
3/5/18 18:00,1530,0mon,18,0mon_18,0,0,0
3/5/18 19:00,1531,0mon,19,0mon_19,0,0,0
3/5/18 20:00,1532,0mon,20,0mon_20,0,0,0
3/5/18 21:00,1533,0mon,21,0mon_21,0,0,0
3/5/18 22:00,1534,0mon,22,0mon_22,0,0,0
3/5/18 23:00,1535,0mon,23,0mon_23,0,0,0
3/6/18 0:00,1536,1tue,0,1tue_00,0,0,0
3/6/18 1:00,1537,1tue,1,1tue_01,0,0,0.532918033
3/6/18 2:00,1538,1tue,2,1tue_02,0,0,0.532918033
3/6/18 3:00,1539,1tue,3,1tue_03,0,0,0.532918033
3/6/18 4:00,1540,1tue,4,1tue_04,74.05408,74.05408,0.532918033
3/6/18 5:00,1541,1tue,5,1tue_05,27.56038,27.56038,0.532918033
3/6/18 6:00,1542,1tue,6,1tue_06,85.66304,85.66304,0
3/6/18 7:00,1543,1tue,7,1tue_07,0,0,0
3/6/18 8:00,1544,1tue,8,1tue_08,0,0,0
3/6/18 9:00,1545,1tue,9,1tue_09,0,0,0
3/6/18 10:00,1546,1tue,10,1tue_10,40.57298,40.57298,0
3/6/18 11:00,1547,1tue,11,1tue_11,15.28288,15.28288,0
3/6/18 12:00,1548,1tue,12,1tue_12,144.56036,144.56036,0
3/6/18 13:00,1549,1tue,13,1tue_13,113.08828,113.08828,0
3/6/18 14:00,1550,1tue,14,1tue_14,0,0,0
3/6/18 15:00,1551,1tue,15,1tue_15,0,0,0
3/6/18 16:00,1552,1tue,16,1tue_16,0,0,0
3/6/18 17:00,1553,1tue,17,1tue_17,0,0,0
3/6/18 18:00,1554,1tue,18,1tue_18,0,0,0
3/6/18 19:00,1555,1tue,19,1tue_19,0,0,0
3/6/18 20:00,1556,1tue,20,1tue_20,0,0,0
3/6/18 21:00,1557,1tue,21,1tue_21,0,0,0
3/6/18 22:00,1558,1tue,22,1tue_22,0,0,0
3/6/18 23:00,1559,1tue,23,1tue_23,0,0,1.065836066
3/7/18 0:00,1560,2wed,0,2wed_00,0,0,1.065836066
3/7/18 1:00,1561,2wed,1,2wed_01,0,0,1.065836066
3/7/18 2:00,1562,2wed,2,2wed_02,0,0,1.065836066
3/7/18 3:00,1563,2wed,3,2wed_03,0,0,1.065836066
3/7/18 4:00,1564,2wed,4,2wed_04,0,0,0
3/7/18 5:00,1565,2wed,5,2wed_05,0,0,0
3/7/18 6:00,1566,2wed,6,2wed_06,27.32974,27.32974,0
3/7/18 7:00,1567,2wed,7,2wed_07,0,0,0
3/7/18 8:00,1568,2wed,8,2wed_08,0,0,0
3/7/18 9:00,1569,2wed,9,2wed_09,0,0,0
3/7/18 10:00,1570,2wed,10,2wed_10,0,0,0
3/7/18 11:00,1571,2wed,11,2wed_11,0,0,0
3/7/18 12:00,1572,2wed,12,2wed_12,0,0,0
3/7/18 13:00,1573,2wed,13,2wed_13,0,0,0
3/7/18 14:00,1574,2wed,14,2wed_14,0,0,0
3/7/18 15:00,1575,2wed,15,2wed_15,0,0,0
3/7/18 16:00,1576,2wed,16,2wed_16,0,0,0
3/7/18 17:00,1577,2wed,17,2wed_17,0,0,0
3/7/18 18:00,1578,2wed,18,2wed_18,0,0,0
3/7/18 19:00,1579,2wed,19,2wed_19,0,0,0
3/7/18 20:00,1580,2wed,20,2wed_20,0,0,0
3/7/18 21:00,1581,2wed,21,2wed_21,0,0,0
3/7/18 22:00,1582,2wed,22,2wed_22,0,0,0
3/7/18 23:00,1583,2wed,23,2wed_23,0,0,0
3/8/18 0:00,1584,3thu,0,3thu_00,0,0,0
3/8/18 1:00,1585,3thu,1,3thu_01,0,0,0
3/8/18 2:00,1586,3thu,2,3thu_02,3.53514,3.53514,0
3/8/18 3:00,1587,3thu,3,3thu_03,0,0,0
3/8/18 4:00,1588,3thu,4,3thu_04,84.76218,84.76218,0
3/8/18 5:00,1589,3thu,5,3thu_05,0,0,0
3/8/18 6:00,1590,3thu,6,3thu_06,0,0,0
3/8/18 7:00,1591,3thu,7,3thu_07,0,0,0
3/8/18 8:00,1592,3thu,8,3thu_08,0,0,0
3/8/18 9:00,1593,3thu,9,3thu_09,0,0,0
3/8/18 10:00,1594,3thu,10,3thu_10,0,0,0
3/8/18 11:00,1595,3thu,11,3thu_11,59.7892,59.7892,0
3/8/18 12:00,1596,3thu,12,3thu_12,0,0,0
3/8/18 13:00,1597,3thu,13,3thu_13,97.92252,97.92252,0
3/8/18 14:00,1598,3thu,14,3thu_14,0,0,0
3/8/18 15:00,1599,3thu,15,3thu_15,0,0,0
3/8/18 16:00,1600,3thu,16,3thu_16,0,0,0
3/8/18 17:00,1601,3thu,17,3thu_17,0,0,0
3/8/18 18:00,1602,3thu,18,3thu_18,0,0,0
3/8/18 19:00,1603,3thu,19,3thu_19,0,0,0
3/8/18 20:00,1604,3thu,20,3thu_20,0,0,0
3/8/18 21:00,1605,3thu,21,3thu_21,0,0,0
3/8/18 22:00,1606,3thu,22,3thu_22,0,0,0
3/8/18 23:00,1607,3thu,23,3thu_23,0,0,0
3/9/18 0:00,1608,4fri,0,4fri_00,0,0,0
3/9/18 1:00,1609,4fri,1,4fri_01,0,0,0.532918033
3/9/18 2:00,1610,4fri,2,4fri_02,17.11352,17.11352,0.532918033
3/9/18 3:00,1611,4fri,3,4fri_03,72.65764,72.65764,0.532918033
3/9/18 4:00,1612,4fri,4,4fri_04,0,0,0.532918033
3/9/18 5:00,1613,4fri,5,4fri_05,0,0,0.532918033
3/9/18 6:00,1614,4fri,6,4fri_06,0,0,0
3/9/18 7:00,1615,4fri,7,4fri_07,0,0,0
3/9/18 8:00,1616,4fri,8,4fri_08,0,0,0
3/9/18 9:00,1617,4fri,9,4fri_09,0,0,0
3/9/18 10:00,1618,4fri,10,4fri_10,33.33514,33.33514,0
3/9/18 11:00,1619,4fri,11,4fri_11,76.4739,76.4739,0
3/9/18 12:00,1620,4fri,12,4fri_12,1.1694,1.1694,0
3/9/18 13:00,1621,4fri,13,4fri_13,97.07388,97.07388,0
3/9/18 14:00,1622,4fri,14,4fri_14,0,0,0
3/9/18 15:00,1623,4fri,15,4fri_15,0,0,0
3/9/18 16:00,1624,4fri,16,4fri_16,0,0,0
3/9/18 17:00,1625,4fri,17,4fri_17,0,0,0
3/9/18 18:00,1626,4fri,18,4fri_18,0,0,0
3/9/18 19:00,1627,4fri,19,4fri_19,0,0,0
3/9/18 20:00,1628,4fri,20,4fri_20,0,0,0
3/9/18 21:00,1629,4fri,21,4fri_21,0,0,0
3/9/18 22:00,1630,4fri,22,4fri_22,0,0,0
3/9/18 23:00,1631,4fri,23,4fri_23,0,0,0
3/10/18 0:00,1632,5sat,0,5sat_00,0,0,0
3/10/18 1:00,1633,5sat,1,5sat_01,0,0,0.532918033
3/10/18 2:00,1634,5sat,2,5sat_02,0,0,0.532918033
3/10/18 3:00,1635,5sat,3,5sat_03,0,0,0.532918033
3/10/18 4:00,1636,5sat,4,5sat_04,14.63782,14.63782,0.532918033
3/10/18 5:00,1637,5sat,5,5sat_05,0,0,0.532918033
3/10/18 6:00,1638,5sat,6,5sat_06,0,0,0
3/10/18 7:00,1639,5sat,7,5sat_07,1.17656,1.17656,0
3/10/18 8:00,1640,5sat,8,5sat_08,0.01982,0.01982,0
3/10/18 9:00,1641,5sat,9,5sat_09,22.7027,22.7027,0
3/10/18 10:00,1642,5sat,10,5sat_10,0,0,0
3/10/18 11:00,1643,5sat,11,5sat_11,0,0,0
3/10/18 12:00,1644,5sat,12,5sat_12,195.37656,195.37656,0
3/10/18 13:00,1645,5sat,13,5sat_13,47.53152,47.53152,0
3/10/18 14:00,1646,5sat,14,5sat_14,0,0,0
3/10/18 15:00,1647,5sat,15,5sat_15,0,0,0
3/10/18 16:00,1648,5sat,16,5sat_16,0,0,0
3/10/18 17:00,1649,5sat,17,5sat_17,0,0,0
3/10/18 18:00,1650,5sat,18,5sat_18,0,0,0
3/10/18 19:00,1651,5sat,19,5sat_19,0,0,0
3/10/18 20:00,1652,5sat,20,5sat_20,0,0,0
3/10/18 21:00,1653,5sat,21,5sat_21,0,0,0
3/10/18 22:00,1654,5sat,22,5sat_22,0,0,0
3/10/18 23:00,1655,5sat,23,5sat_23,0,0,0
3/11/18 0:00,1656,6sun,0,6sun_00,0,0,0
3/11/18 1:00,1657,6sun,1,6sun_01,0,0,0.532918033
3/11/18 2:00,1658,6sun,2,6sun_02,0,0,0.532918033
3/11/18 3:00,1659,6sun,3,6sun_03,0,0,0.532918033
3/11/18 4:00,1660,6sun,4,6sun_04,0,0,0.532918033
3/11/18 5:00,1661,6sun,5,6sun_05,0.0036,0.0036,0.532918033
3/11/18 6:00,1662,6sun,6,6sun_06,0.0018,0.0018,0
3/11/18 7:00,1663,6sun,7,6sun_07,47.0847,47.0847,0
3/11/18 8:00,1664,6sun,8,6sun_08,12.8973,12.8973,0
3/11/18 9:00,1665,6sun,9,6sun_09,0,0,0
3/11/18 10:00,1666,6sun,10,6sun_10,0.15496,0.15496,0
3/11/18 11:00,1667,6sun,11,6sun_11,0.0072,0.0072,0
3/11/18 12:00,1668,6sun,12,6sun_12,56.73694,56.73694,0
3/11/18 13:00,1669,6sun,13,6sun_13,112.91168,112.91168,0
3/11/18 14:00,1670,6sun,14,6sun_14,0,0,0
3/11/18 15:00,1671,6sun,15,6sun_15,0,0,0
3/11/18 16:00,1672,6sun,16,6sun_16,0,0,0
3/11/18 17:00,1673,6sun,17,6sun_17,0,0,0
3/11/18 18:00,1674,6sun,18,6sun_18,0,0,0
3/11/18 19:00,1675,6sun,19,6sun_19,0,0,0
3/11/18 20:00,1676,6sun,20,6sun_20,0,0,0
3/11/18 21:00,1677,6sun,21,6sun_21,0,0,0
3/11/18 22:00,1678,6sun,22,6sun_22,0,0,0
3/11/18 23:00,1679,6sun,23,6sun_23,0,0,0
3/12/18 0:00,1680,0mon,0,0mon_00,0,0,0
3/12/18 1:00,1681,0mon,1,0mon_01,0.0054,0.0054,0.532918033
3/12/18 2:00,1682,0mon,2,0mon_02,0,0,0.532918033
3/12/18 3:00,1683,0mon,3,0mon_03,0,0,0.532918033
3/12/18 4:00,1684,0mon,4,0mon_04,0,0,0.532918033
3/12/18 5:00,1685,0mon,5,0mon_05,36.26664,36.26664,0.532918033
3/12/18 6:00,1686,0mon,6,0mon_06,96.6288,96.6288,0
3/12/18 7:00,1687,0mon,7,0mon_07,0,0,0
3/12/18 8:00,1688,0mon,8,0mon_08,0,0,0
3/12/18 9:00,1689,0mon,9,0mon_09,0.009,0.009,0
3/12/18 10:00,1690,0mon,10,0mon_10,0,0,0
3/12/18 11:00,1691,0mon,11,0mon_11,0,0,0
3/12/18 12:00,1692,0mon,12,0mon_12,263.009,263.009,0
3/12/18 13:00,1693,0mon,13,0mon_13,30.25044,30.25044,0
3/12/18 14:00,1694,0mon,14,0mon_14,0,0,0
3/12/18 15:00,1695,0mon,15,0mon_15,0,0,0
3/12/18 16:00,1696,0mon,16,0mon_16,0,0,0
3/12/18 17:00,1697,0mon,17,0mon_17,0,0,0
3/12/18 18:00,1698,0mon,18,0mon_18,0,0,0
3/12/18 19:00,1699,0mon,19,0mon_19,0,0,0
3/12/18 20:00,1700,0mon,20,0mon_20,0,0,0
3/12/18 21:00,1701,0mon,21,0mon_21,0,0,0
3/12/18 22:00,1702,0mon,22,0mon_22,0,0,0
3/12/18 23:00,1703,0mon,23,0mon_23,0,0,0
3/13/18 0:00,1704,1tue,0,1tue_00,0,0,0
3/13/18 1:00,1705,1tue,1,1tue_01,0,0,0.532918033
3/13/18 2:00,1706,1tue,2,1tue_02,0,0,0.532918033
3/13/18 3:00,1707,1tue,3,1tue_03,0,0,0.532918033
3/13/18 4:00,1708,1tue,4,1tue_04,2.34234,2.34234,0.532918033
3/13/18 5:00,1709,1tue,5,1tue_05,0,0,0.532918033
3/13/18 6:00,1710,1tue,6,1tue_06,41.56756,41.56756,0
3/13/18 7:00,1711,1tue,7,1tue_07,26.87568,26.87568,0
3/13/18 8:00,1712,1tue,8,1tue_08,0,0,0
3/13/18 9:00,1713,1tue,9,1tue_09,0,0,0
3/13/18 10:00,1714,1tue,10,1tue_10,0,0,0
3/13/18 11:00,1715,1tue,11,1tue_11,37.42342,37.42342,0
3/13/18 12:00,1716,1tue,12,1tue_12,108.3982,108.3982,0
3/13/18 13:00,1717,1tue,13,1tue_13,120.57474,120.57474,0
3/13/18 14:00,1718,1tue,14,1tue_14,0,0,0
3/13/18 15:00,1719,1tue,15,1tue_15,0,0,0
3/13/18 16:00,1720,1tue,16,1tue_16,0,0,0
3/13/18 17:00,1721,1tue,17,1tue_17,0,0,0
3/13/18 18:00,1722,1tue,18,1tue_18,0,0,0
3/13/18 19:00,1723,1tue,19,1tue_19,0,0,0
3/13/18 20:00,1724,1tue,20,1tue_20,0,0,0
3/13/18 21:00,1725,1tue,21,1tue_21,0,0,0
3/13/18 22:00,1726,1tue,22,1tue_22,0,0,0
3/13/18 23:00,1727,1tue,23,1tue_23,0,0,1.065836066
3/14/18 0:00,1728,2wed,0,2wed_00,0,0,1.065836066
3/14/18 1:00,1729,2wed,1,2wed_01,0,0,1.065836066
3/14/18 2:00,1730,2wed,2,2wed_02,12.64506,12.64506,1.065836066
3/14/18 3:00,1731,2wed,3,2wed_03,66.48648,66.48648,1.065836066
3/14/18 4:00,1732,2wed,4,2wed_04,0,0,0
3/14/18 5:00,1733,2wed,5,2wed_05,0,0,0
3/14/18 6:00,1734,2wed,6,2wed_06,0,0,0
3/14/18 7:00,1735,2wed,7,2wed_07,14.42342,14.42342,0
3/14/18 8:00,1736,2wed,8,2wed_08,0,0,0
3/14/18 9:00,1737,2wed,9,2wed_09,0,0,0
3/14/18 10:00,1738,2wed,10,2wed_10,0,0,0
3/14/18 11:00,1739,2wed,11,2wed_11,0,0,0
3/14/18 12:00,1740,2wed,12,2wed_12,0.98018,0.98018,0
3/14/18 13:00,1741,2wed,13,2wed_13,58.55496,58.55496,0
3/14/18 14:00,1742,2wed,14,2wed_14,0,0,0
3/14/18 15:00,1743,2wed,15,2wed_15,0,0,0
3/14/18 16:00,1744,2wed,16,2wed_16,0,0,0
3/14/18 17:00,1745,2wed,17,2wed_17,0,0,0
3/14/18 18:00,1746,2wed,18,2wed_18,0,0,0
3/14/18 19:00,1747,2wed,19,2wed_19,0,0,0
3/14/18 20:00,1748,2wed,20,2wed_20,0,0,0
3/14/18 21:00,1749,2wed,21,2wed_21,0,0,0
3/14/18 22:00,1750,2wed,22,2wed_22,0,0,0
3/14/18 23:00,1751,2wed,23,2wed_23,0,0,0
3/15/18 0:00,1752,3thu,0,3thu_00,0,0,0
3/15/18 1:00,1753,3thu,1,3thu_01,0,0,0
3/15/18 2:00,1754,3thu,2,3thu_02,0,0,0
3/15/18 3:00,1755,3thu,3,3thu_03,0,0,0
3/15/18 4:00,1756,3thu,4,3thu_04,0,0,0
3/15/18 5:00,1757,3thu,5,3thu_05,0,0,0
3/15/18 6:00,1758,3thu,6,3thu_06,16.6991,16.6991,0
3/15/18 7:00,1759,3thu,7,3thu_07,0,0,0
3/15/18 8:00,1760,3thu,8,3thu_08,0,0,0
3/15/18 9:00,1761,3thu,9,3thu_09,33.2126,33.2126,0
3/15/18 10:00,1762,3thu,10,3thu_10,21.62884,21.62884,0
3/15/18 11:00,1763,3thu,11,3thu_11,59.7892,59.7892,0
3/15/18 12:00,1764,3thu,12,3thu_12,213.69372,213.69372,0
3/15/18 13:00,1765,3thu,13,3thu_13,97.92252,97.92252,0
3/15/18 14:00,1766,3thu,14,3thu_14,0,0,0
3/15/18 15:00,1767,3thu,15,3thu_15,0,0,0
3/15/18 16:00,1768,3thu,16,3thu_16,0,0,0
3/15/18 17:00,1769,3thu,17,3thu_17,0,0,0
3/15/18 18:00,1770,3thu,18,3thu_18,0,0,0
3/15/18 19:00,1771,3thu,19,3thu_19,0,0,0
3/15/18 20:00,1772,3thu,20,3thu_20,0,0,0
3/15/18 21:00,1773,3thu,21,3thu_21,0,0,0
3/15/18 22:00,1774,3thu,22,3thu_22,0,0,0
3/15/18 23:00,1775,3thu,23,3thu_23,0,0,0
3/16/18 0:00,1776,4fri,0,4fri_00,0,0,0
3/16/18 1:00,1777,4fri,1,4fri_01,0,0,0.532918033
3/16/18 2:00,1778,4fri,2,4fri_02,17.11352,17.11352,0.532918033
3/16/18 3:00,1779,4fri,3,4fri_03,0,0,0.532918033
3/16/18 4:00,1780,4fri,4,4fri_04,0,0,0.532918033
3/16/18 5:00,1781,4fri,5,4fri_05,8.01982,8.01982,0.532918033
3/16/18 6:00,1782,4fri,6,4fri_06,0,0,0
3/16/18 7:00,1783,4fri,7,4fri_07,27.36756,27.36756,0
3/16/18 8:00,1784,4fri,8,4fri_08,0,0,0
3/16/18 9:00,1785,4fri,9,4fri_09,0,0,0
3/16/18 10:00,1786,4fri,10,4fri_10,0,0,0
3/16/18 11:00,1787,4fri,11,4fri_11,76.4739,76.4739,0
3/16/18 12:00,1788,4fri,12,4fri_12,0,0,0
3/16/18 13:00,1789,4fri,13,4fri_13,97.07388,97.07388,0
3/16/18 14:00,1790,4fri,14,4fri_14,0,0,0
3/16/18 15:00,1791,4fri,15,4fri_15,0,0,0
3/16/18 16:00,1792,4fri,16,4fri_16,0,0,0
3/16/18 17:00,1793,4fri,17,4fri_17,0.0036,0.0036,0
3/16/18 18:00,1794,4fri,18,4fri_18,0,0,0
3/16/18 19:00,1795,4fri,19,4fri_19,0,0,0
3/16/18 20:00,1796,4fri,20,4fri_20,0,0,0
3/16/18 21:00,1797,4fri,21,4fri_21,0,0,0
3/16/18 22:00,1798,4fri,22,4fri_22,0,0,0
3/16/18 23:00,1799,4fri,23,4fri_23,0,0,0
3/17/18 0:00,1800,5sat,0,5sat_00,0,0,0
3/17/18 1:00,1801,5sat,1,5sat_01,0,0,0.532918033
3/17/18 2:00,1802,5sat,2,5sat_02,0,0,0.532918033
3/17/18 3:00,1803,5sat,3,5sat_03,0,0,0.532918033
3/17/18 4:00,1804,5sat,4,5sat_04,0,0,0.532918033
3/17/18 5:00,1805,5sat,5,5sat_05,71.74774,71.74774,0.532918033
3/17/18 6:00,1806,5sat,6,5sat_06,0,0,0
3/17/18 7:00,1807,5sat,7,5sat_07,0,0,0
3/17/18 8:00,1808,5sat,8,5sat_08,0.72792,0.72792,0
3/17/18 9:00,1809,5sat,9,5sat_09,0,0,0
3/17/18 10:00,1810,5sat,10,5sat_10,0,0,0
3/17/18 11:00,1811,5sat,11,5sat_11,0,0,0
3/17/18 12:00,1812,5sat,12,5sat_12,0,0,0
3/17/18 13:00,1813,5sat,13,5sat_13,0.0036,0.0036,0
3/17/18 14:00,1814,5sat,14,5sat_14,0,0,0
3/17/18 15:00,1815,5sat,15,5sat_15,0,0,0
3/17/18 16:00,1816,5sat,16,5sat_16,0,0,0
3/17/18 17:00,1817,5sat,17,5sat_17,0,0,0
3/17/18 18:00,1818,5sat,18,5sat_18,0,0,0
3/17/18 19:00,1819,5sat,19,5sat_19,0,0,0
3/17/18 20:00,1820,5sat,20,5sat_20,0,0,0
3/17/18 21:00,1821,5sat,21,5sat_21,0,0,0
3/17/18 22:00,1822,5sat,22,5sat_22,0,0,0
3/17/18 23:00,1823,5sat,23,5sat_23,0,0,0
3/18/18 0:00,1824,6sun,0,6sun_00,0,0,0
3/18/18 1:00,1825,6sun,1,6sun_01,0,0,0.532918033
3/18/18 2:00,1826,6sun,2,6sun_02,0,0,0.532918033
3/18/18 3:00,1827,6sun,3,6sun_03,0,0,0.532918033
3/18/18 4:00,1828,6sun,4,6sun_04,0,0,0.532918033
3/18/18 5:00,1829,6sun,5,6sun_05,0,0,0.532918033
3/18/18 6:00,1830,6sun,6,6sun_06,0,0,0
3/18/18 7:00,1831,6sun,7,6sun_07,0,0,0
3/18/18 8:00,1832,6sun,8,6sun_08,0.01802,0.01802,0
3/18/18 9:00,1833,6sun,9,6sun_09,0,0,0
3/18/18 10:00,1834,6sun,10,6sun_10,37.0036,37.0036,0
3/18/18 11:00,1835,6sun,11,6sun_11,0.0072,0.0072,0
3/18/18 12:00,1836,6sun,12,6sun_12,220.18738,220.18738,0
3/18/18 13:00,1837,6sun,13,6sun_13,145.88652,145.88652,0
3/18/18 14:00,1838,6sun,14,6sun_14,0,0,0
3/18/18 15:00,1839,6sun,15,6sun_15,0,0,0
3/18/18 16:00,1840,6sun,16,6sun_16,0,0,0
3/18/18 17:00,1841,6sun,17,6sun_17,0,0,0
3/18/18 18:00,1842,6sun,18,6sun_18,0,0,0
3/18/18 19:00,1843,6sun,19,6sun_19,0,0,0
3/18/18 20:00,1844,6sun,20,6sun_20,0,0,0
3/18/18 21:00,1845,6sun,21,6sun_21,0,0,0
3/18/18 22:00,1846,6sun,22,6sun_22,0,0,0
3/18/18 23:00,1847,6sun,23,6sun_23,0,0,0
3/19/18 0:00,1848,0mon,0,0mon_00,0,0,0
3/19/18 1:00,1849,0mon,1,0mon_01,0.0054,0.0054,0.532918033
3/19/18 2:00,1850,0mon,2,0mon_02,0,0,0.532918033
3/19/18 3:00,1851,0mon,3,0mon_03,0,0,0.532918033
3/19/18 4:00,1852,0mon,4,0mon_04,0,0,0.532918033
3/19/18 5:00,1853,0mon,5,0mon_05,26.4955,26.4955,0.532918033
3/19/18 6:00,1854,0mon,6,0mon_06,5.22882,5.22882,0
3/19/18 7:00,1855,0mon,7,0mon_07,0,0,0
3/19/18 8:00,1856,0mon,8,0mon_08,0,0,0
3/19/18 9:00,1857,0mon,9,0mon_09,0.009,0.009,0
3/19/18 10:00,1858,0mon,10,0mon_10,3.16578,3.16578,0
3/19/18 11:00,1859,0mon,11,0mon_11,0,0,0
3/19/18 12:00,1860,0mon,12,0mon_12,136.70808,136.70808,0
3/19/18 13:00,1861,0mon,13,0mon_13,226.61802,226.61802,0
3/19/18 14:00,1862,0mon,14,0mon_14,0,0,0
3/19/18 15:00,1863,0mon,15,0mon_15,0,0,0
3/19/18 16:00,1864,0mon,16,0mon_16,0,0,0
3/19/18 17:00,1865,0mon,17,0mon_17,0,0,0
3/19/18 18:00,1866,0mon,18,0mon_18,0,0,0
3/19/18 19:00,1867,0mon,19,0mon_19,0,0,0
3/19/18 20:00,1868,0mon,20,0mon_20,0,0,0
